,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site
176,13,None Test,0.6785714285714286,0.7704081632653061,0.6785714285714286,0.6785714285714286,high_Q,eNKI
177,13,None Train,0.8883928571428572,0.9418845663265307,0.8868778280542986,0.875,high_Q,eNKI
178,14,None Test,0.8392857142857142,0.8494897959183674,0.8363636363636363,0.8214285714285714,high_Q,eNKI
179,14,None Train,0.8883928571428572,0.9424426020408164,0.8868778280542986,0.875,high_Q,eNKI
180,15,None Test,0.7142857142857143,0.7882653061224489,0.7241379310344828,0.75,high_Q,eNKI
181,15,None Train,0.8705357142857143,0.9280133928571428,0.8663594470046083,0.8392857142857143,high_Q,eNKI
182,16,None Test,0.6428571428571428,0.6428571428571429,0.6153846153846154,0.5714285714285714,high_Q,eNKI
183,16,None Train,0.8705357142857143,0.9460299744897959,0.867579908675799,0.8482142857142857,high_Q,eNKI
184,17,None Test,0.6785714285714286,0.7461734693877552,0.7,0.75,high_Q,eNKI
185,17,None Train,0.8794642857142857,0.9477040816326531,0.8755760368663594,0.8482142857142857,high_Q,eNKI
186,18,None Test,0.8571428571428571,0.8877551020408164,0.8571428571428571,0.8571428571428571,high_Q,eNKI
187,18,None Train,0.8928571428571428,0.9535235969387756,0.8909090909090909,0.875,high_Q,eNKI
188,19,None Test,0.7678571428571428,0.8252551020408163,0.7719298245614035,0.7857142857142857,high_Q,eNKI
189,19,None Train,0.8794642857142857,0.9351084183673469,0.8767123287671232,0.8571428571428571,high_Q,eNKI
190,20,None Test,0.6785714285714286,0.7512755102040817,0.64,0.5714285714285714,high_Q,eNKI
191,20,None Train,0.9285714285714286,0.9519292091836735,0.926605504587156,0.9017857142857143,high_Q,eNKI
192,21,None Test,0.7321428571428572,0.739795918367347,0.7058823529411765,0.6428571428571429,high_Q,eNKI
193,21,None Train,0.8794642857142857,0.9401307397959184,0.8755760368663594,0.8482142857142857,high_Q,eNKI
194,22,None Test,0.75,0.8622448979591837,0.7741935483870968,0.8571428571428571,high_Q,eNKI
195,22,None Train,0.8794642857142857,0.9405293367346941,0.8755760368663594,0.8482142857142857,high_Q,eNKI
196,23,None Test,0.6785714285714286,0.7602040816326531,0.7,0.75,high_Q,eNKI
197,23,None Train,0.8660714285714286,0.9202806122448979,0.8623853211009175,0.8392857142857143,high_Q,eNKI
198,24,None Test,0.7142857142857143,0.7767857142857143,0.7037037037037037,0.6785714285714286,high_Q,eNKI
199,24,None Train,0.875,0.9470663265306123,0.8703703703703703,0.8392857142857143,high_Q,eNKI
200,0,None Test,0.75,0.764030612244898,0.7586206896551724,0.7857142857142857,low_Q,CamCAN
201,0,None Train,0.8125,0.9037786989795918,0.8037383177570093,0.7678571428571429,low_Q,CamCAN
202,1,None Test,0.7321428571428572,0.7423469387755102,0.7272727272727273,0.7142857142857143,low_Q,CamCAN
203,1,None Train,0.8705357142857143,0.9339923469387755,0.867579908675799,0.8482142857142857,low_Q,CamCAN
204,2,None Test,0.6785714285714286,0.7308673469387755,0.6666666666666666,0.6428571428571429,low_Q,CamCAN
205,2,None Train,0.875,0.9319993622448979,0.8738738738738738,0.8660714285714286,low_Q,CamCAN
206,3,None Test,0.7142857142857143,0.7946428571428572,0.6923076923076923,0.6428571428571429,low_Q,CamCAN
207,3,None Train,0.8303571428571429,0.9065688775510203,0.8303571428571429,0.8303571428571429,low_Q,CamCAN
208,4,None Test,0.625,0.6811224489795918,0.6181818181818182,0.6071428571428571,low_Q,CamCAN
209,4,None Train,0.875,0.9225924744897959,0.8715596330275229,0.8482142857142857,low_Q,CamCAN
210,5,None Test,0.5892857142857143,0.6428571428571428,0.5490196078431373,0.5,low_Q,CamCAN
211,5,None Train,0.8660714285714286,0.9234693877551021,0.8648648648648649,0.8571428571428571,low_Q,CamCAN
212,6,None Test,0.7142857142857143,0.7232142857142856,0.7333333333333333,0.7857142857142857,low_Q,CamCAN
213,6,None Train,0.8392857142857143,0.9198820153061225,0.8407079646017699,0.8482142857142857,low_Q,CamCAN
214,7,None Test,0.7857142857142857,0.8418367346938775,0.7857142857142857,0.7857142857142857,low_Q,CamCAN
215,7,None Train,0.8526785714285714,0.9207589285714286,0.8493150684931506,0.8303571428571429,low_Q,CamCAN
216,8,None Test,0.75,0.7959183673469388,0.7666666666666667,0.8214285714285714,low_Q,CamCAN
217,8,None Train,0.8526785714285714,0.9157366071428572,0.8493150684931506,0.8303571428571429,low_Q,CamCAN
218,9,None Test,0.75,0.7716836734693877,0.7307692307692307,0.6785714285714286,low_Q,CamCAN
219,9,None Train,0.8571428571428572,0.9200414540816326,0.8532110091743119,0.8303571428571429,low_Q,CamCAN
220,10,None Test,0.75,0.756377551020408,0.75,0.75,low_Q,CamCAN
221,10,None Train,0.8794642857142857,0.9386957908163267,0.8767123287671232,0.8571428571428571,low_Q,CamCAN
222,11,None Test,0.6785714285714286,0.7614795918367346,0.71875,0.8214285714285714,low_Q,CamCAN
223,11,None Train,0.8660714285714286,0.9323979591836735,0.8648648648648649,0.8571428571428571,low_Q,CamCAN
224,12,None Test,0.6428571428571428,0.7193877551020408,0.6296296296296297,0.6071428571428571,low_Q,CamCAN
225,12,None Train,0.8348214285714286,0.9107940051020409,0.8262910798122066,0.7857142857142857,low_Q,CamCAN
226,13,None Test,0.625,0.7397959183673469,0.6037735849056604,0.5714285714285714,low_Q,CamCAN
227,13,None Train,0.8482142857142858,0.9121492346938775,0.8454545454545455,0.8303571428571429,low_Q,CamCAN
228,14,None Test,0.6964285714285714,0.7206632653061225,0.6909090909090909,0.6785714285714286,low_Q,CamCAN
229,14,None Train,0.8482142857142857,0.9105548469387755,0.8468468468468469,0.8392857142857143,low_Q,CamCAN
230,15,None Test,0.6964285714285714,0.7691326530612245,0.711864406779661,0.75,low_Q,CamCAN
231,15,None Train,0.8616071428571428,0.9213169642857142,0.8597285067873304,0.8482142857142857,low_Q,CamCAN
232,16,None Test,0.7678571428571428,0.7755102040816326,0.723404255319149,0.6071428571428571,low_Q,CamCAN
233,16,None Train,0.8571428571428572,0.9251434948979592,0.8558558558558559,0.8482142857142857,low_Q,CamCAN
234,17,None Test,0.625,0.6798469387755102,0.631578947368421,0.6428571428571429,low_Q,CamCAN
235,17,None Train,0.8526785714285714,0.9198022959183675,0.8493150684931506,0.8303571428571429,low_Q,CamCAN
236,18,None Test,0.7321428571428572,0.7716836734693878,0.7272727272727273,0.7142857142857143,low_Q,CamCAN
237,18,None Train,0.8571428571428572,0.921875,0.8558558558558559,0.8482142857142857,low_Q,CamCAN
238,19,None Test,0.7678571428571428,0.7971938775510204,0.7636363636363637,0.75,low_Q,CamCAN
239,19,None Train,0.8705357142857143,0.9104751275510204,0.867579908675799,0.8482142857142857,low_Q,CamCAN
240,20,None Test,0.6964285714285714,0.7653061224489796,0.7017543859649122,0.7142857142857143,low_Q,CamCAN
241,20,None Train,0.8571428571428572,0.9238679846938775,0.8532110091743119,0.8303571428571429,low_Q,CamCAN
242,21,None Test,0.6785714285714286,0.7602040816326531,0.6785714285714286,0.6785714285714286,low_Q,CamCAN
243,21,None Train,0.8526785714285714,0.9319196428571429,0.8506787330316742,0.8392857142857143,low_Q,CamCAN
244,22,None Test,0.6785714285714286,0.7346938775510203,0.6896551724137931,0.7142857142857143,low_Q,CamCAN
245,22,None Train,0.8348214285714286,0.9131855867346939,0.8340807174887892,0.8303571428571429,low_Q,CamCAN
246,23,None Test,0.8214285714285714,0.8571428571428572,0.8,0.7142857142857143,low_Q,CamCAN
247,23,None Train,0.8258928571428572,0.9072066326530613,0.8169014084507042,0.7767857142857143,low_Q,CamCAN
248,24,None Test,0.6607142857142858,0.6760204081632653,0.6666666666666666,0.6785714285714286,low_Q,CamCAN
249,24,None Train,0.8660714285714286,0.9241868622448979,0.8636363636363636,0.8482142857142857,low_Q,CamCAN
250,0,None Test,0.6964285714285714,0.8239795918367346,0.6530612244897959,0.5714285714285714,high_Q,CamCAN
251,0,None Train,0.8616071428571429,0.9338329081632654,0.8658008658008658,0.8928571428571429,high_Q,CamCAN
252,1,None Test,0.6964285714285714,0.7767857142857143,0.6792452830188679,0.6428571428571429,high_Q,CamCAN
253,1,None Train,0.8482142857142858,0.9309630102040817,0.8508771929824561,0.8660714285714286,high_Q,CamCAN
254,2,None Test,0.7857142857142857,0.8545918367346939,0.8,0.8571428571428571,high_Q,CamCAN
255,2,None Train,0.8571428571428572,0.9298469387755102,0.8620689655172413,0.8928571428571429,high_Q,CamCAN
256,3,None Test,0.625,0.663265306122449,0.6557377049180327,0.7142857142857143,high_Q,CamCAN
257,3,None Train,0.8392857142857142,0.9237882653061225,0.8421052631578947,0.8571428571428571,high_Q,CamCAN
258,4,None Test,0.5892857142857142,0.6301020408163266,0.5964912280701754,0.6071428571428571,high_Q,CamCAN
259,4,None Train,0.8883928571428572,0.9455516581632654,0.8898678414096917,0.9017857142857143,high_Q,CamCAN
260,5,None Test,0.7321428571428572,0.7653061224489796,0.7058823529411765,0.6428571428571429,high_Q,CamCAN
261,5,None Train,0.8660714285714286,0.9385363520408164,0.8717948717948718,0.9107142857142857,high_Q,CamCAN
262,6,None Test,0.6785714285714286,0.7117346938775511,0.7096774193548387,0.7857142857142857,high_Q,CamCAN
263,6,None Train,0.8571428571428572,0.9349489795918366,0.8596491228070176,0.875,high_Q,CamCAN
264,7,None Test,0.6785714285714286,0.7130102040816327,0.7,0.75,high_Q,CamCAN
265,7,None Train,0.8616071428571428,0.9324776785714286,0.8634361233480177,0.875,high_Q,CamCAN
266,8,None Test,0.7142857142857143,0.8112244897959184,0.7037037037037037,0.6785714285714286,high_Q,CamCAN
267,8,None Train,0.8526785714285714,0.9268176020408164,0.8571428571428571,0.8839285714285714,high_Q,CamCAN
268,9,None Test,0.5714285714285714,0.6709183673469388,0.6129032258064516,0.6785714285714286,high_Q,CamCAN
269,9,None Train,0.8616071428571428,0.9347895408163266,0.8646288209606987,0.8839285714285714,high_Q,CamCAN
270,10,None Test,0.7857142857142858,0.9107142857142857,0.76,0.6785714285714286,high_Q,CamCAN
271,10,None Train,0.8571428571428572,0.9378188775510204,0.8596491228070176,0.875,high_Q,CamCAN
272,11,None Test,0.5357142857142857,0.5892857142857143,0.5517241379310345,0.5714285714285714,high_Q,CamCAN
273,11,None Train,0.8526785714285714,0.9276945153061225,0.852017937219731,0.8482142857142857,high_Q,CamCAN
274,12,None Test,0.7142857142857143,0.7933673469387754,0.6923076923076923,0.6428571428571429,high_Q,CamCAN
275,12,None Train,0.8348214285714286,0.9158163265306123,0.8398268398268398,0.8660714285714286,high_Q,CamCAN
276,13,None Test,0.5892857142857142,0.6772959183673468,0.5964912280701754,0.6071428571428571,high_Q,CamCAN
277,13,None Train,0.8660714285714286,0.9434789540816327,0.8672566371681416,0.875,high_Q,CamCAN
278,14,None Test,0.6964285714285714,0.725765306122449,0.6909090909090909,0.6785714285714286,high_Q,CamCAN
279,14,None Train,0.8705357142857143,0.9313616071428571,0.8744588744588745,0.9017857142857143,high_Q,CamCAN
280,15,None Test,0.7678571428571428,0.8839285714285714,0.7868852459016393,0.8571428571428571,high_Q,CamCAN
281,15,None Train,0.8482142857142857,0.9135044642857143,0.8521739130434782,0.875,high_Q,CamCAN
