,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
1222,11,Single site Test,0.7917306707629288,0.8486943164362519,0.8,0.8253968253968254,random_Q,AOMIC_ID1000,12
1223,11,Single site Train,0.8837751004016065,0.9600160642570281,0.884,0.8875502008032129,random_Q,AOMIC_ID1000,12
1224,12,Single site Test,0.7357910906298003,0.8422939068100358,0.7272727272727273,0.7096774193548387,random_Q,AOMIC_ID1000,12
1225,12,Single site Train,0.8937751004016065,0.9556626506024096,0.8946322067594433,0.9,random_Q,AOMIC_ID1000,12
1226,13,Single site Test,0.8237327188940091,0.9027137736815156,0.8166666666666667,0.7903225806451613,random_Q,AOMIC_ID1000,12
1227,13,Single site Train,0.8877751004016065,0.955855421686747,0.888,0.888,random_Q,AOMIC_ID1000,12
1228,14,Single site Test,0.717741935483871,0.8025494276795005,0.7107438016528925,0.6935483870967742,random_Q,AOMIC_ID1000,12
1229,14,Single site Train,0.884,0.954512,0.8835341365461847,0.88,random_Q,AOMIC_ID1000,12
1230,15,Single site Test,0.8561187916026626,0.8937532002048131,0.8548387096774194,0.8412698412698413,random_Q,AOMIC_ID1000,12
1231,15,Single site Train,0.8917911646586345,0.9545863453815261,0.892,0.8955823293172691,random_Q,AOMIC_ID1000,12
1232,16,Single site Test,0.7433435739887353,0.8243727598566308,0.7647058823529411,0.8253968253968254,random_Q,AOMIC_ID1000,12
1233,16,Single site Train,0.8757510040160643,0.9528835341365463,0.8755020080321285,0.8755020080321285,random_Q,AOMIC_ID1000,12
1234,17,Single site Test,0.7840501792114696,0.8356374807987712,0.784,0.7903225806451613,random_Q,AOMIC_ID1000,12
1235,17,Single site Train,0.8917831325301204,0.9575582329317269,0.892,0.892,random_Q,AOMIC_ID1000,12
1236,18,Single site Test,0.7921146953405018,0.8425499231950845,0.7936507936507936,0.8064516129032258,random_Q,AOMIC_ID1000,12
1237,18,Single site Train,0.8857670682730924,0.9506827309236948,0.8862275449101796,0.888,random_Q,AOMIC_ID1000,12
1238,19,Single site Test,0.7903225806451613,0.840270551508845,0.7868852459016393,0.7741935483870968,random_Q,AOMIC_ID1000,12
1239,19,Single site Train,0.888,0.9527840000000001,0.888,0.888,random_Q,AOMIC_ID1000,12
1240,20,Single site Test,0.7914746543778801,0.8369175627240144,0.8059701492537313,0.8571428571428571,random_Q,AOMIC_ID1000,12
1241,20,Single site Train,0.8697590361445783,0.9493975903614458,0.8707753479125249,0.8795180722891566,random_Q,AOMIC_ID1000,12
1242,21,Single site Test,0.7438556067588326,0.8602150537634408,0.75,0.7619047619047619,random_Q,AOMIC_ID1000,12
1243,21,Single site Train,0.8917991967871486,0.965718875502008,0.8924302788844621,0.8995983935742972,random_Q,AOMIC_ID1000,12
1244,22,Single site Test,0.7677931387608807,0.8143881208397338,0.7603305785123967,0.7419354838709677,random_Q,AOMIC_ID1000,12
1245,22,Single site Train,0.8877670682730924,0.956144578313253,0.8884462151394422,0.892,random_Q,AOMIC_ID1000,12
1246,23,Single site Test,0.7919866871479775,0.8689196108550948,0.7903225806451613,0.7903225806451613,random_Q,AOMIC_ID1000,12
1247,23,Single site Train,0.8817751004016064,0.9526907630522088,0.8812877263581489,0.876,random_Q,AOMIC_ID1000,12
1248,24,Single site Test,0.7096774193548387,0.7669094693028096,0.71875,0.7419354838709677,random_Q,AOMIC_ID1000,12
1249,24,Single site Train,0.876,0.950016,0.875,0.868,random_Q,AOMIC_ID1000,12
1250,0,Single site Test,0.30714285714285716,0.3,0.375,0.4,random_Q,1000Brains,12
1251,0,Single site Train,0.9215063520871143,0.9836660617059891,0.918918918918919,0.8947368421052632,random_Q,1000Brains,12
1252,1,Single site Test,0.4476190476190476,0.38095238095238093,0.4666666666666667,0.4666666666666667,random_Q,1000Brains,12
1253,1,Single site Train,0.9042649727767695,0.969751966122202,0.9026548672566371,0.8947368421052632,random_Q,1000Brains,12
1254,2,Single site Test,0.65,0.7,0.5833333333333334,0.5,random_Q,1000Brains,12
1255,2,Single site Train,0.8954930429522081,0.9761040532365397,0.8983050847457628,0.9137931034482759,random_Q,1000Brains,12
1256,3,Single site Test,0.4809523809523809,0.4904761904761904,0.4444444444444444,0.42857142857142855,random_Q,1000Brains,12
1257,3,Single site Train,0.9307320024198427,0.9818511796733213,0.9285714285714286,0.896551724137931,random_Q,1000Brains,12
1258,4,Single site Test,0.5714285714285714,0.5306122448979592,0.5714285714285714,0.5714285714285714,random_Q,1000Brains,12
1259,4,Single site Train,0.896551724137931,0.9711652794292509,0.8983050847457628,0.9137931034482759,random_Q,1000Brains,12
1260,5,Single site Test,0.6190476190476191,0.6380952380952382,0.6451612903225806,0.6666666666666666,random_Q,1000Brains,12
1261,5,Single site Train,0.8604053236539625,0.9579552329098608,0.8518518518518519,0.8070175438596491,random_Q,1000Brains,12
1262,6,Single site Test,0.5523809523809524,0.6238095238095238,0.5517241379310345,0.5333333333333333,random_Q,1000Brains,12
1263,6,Single site Train,0.9478221415607986,0.9891107078039928,0.9473684210526315,0.9473684210526315,random_Q,1000Brains,12
1264,7,Single site Test,0.6261904761904762,0.6428571428571429,0.6666666666666666,0.7857142857142857,random_Q,1000Brains,12
1265,7,Single site Train,0.9304295220810648,0.9797338173018754,0.9310344827586207,0.9310344827586207,random_Q,1000Brains,12
1266,8,Single site Test,0.55,0.6047619047619048,0.5185185185185185,0.5,random_Q,1000Brains,12
1267,8,Single site Train,0.8873260738052027,0.9643073200241984,0.8828828828828829,0.8448275862068966,random_Q,1000Brains,12
1268,9,Single site Test,0.5357142857142857,0.46428571428571425,0.5185185185185185,0.5,random_Q,1000Brains,12
1269,9,Single site Train,0.9310344827586207,0.9907847800237811,0.9310344827586207,0.9310344827586207,random_Q,1000Brains,12
1270,10,Single site Test,0.6261904761904762,0.5857142857142857,0.56,0.4666666666666667,random_Q,1000Brains,12
1271,10,Single site Train,0.8956442831215972,0.9685420447670902,0.8947368421052632,0.8947368421052632,random_Q,1000Brains,12
1272,11,Single site Test,0.5595238095238095,0.6285714285714286,0.43478260869565216,0.3333333333333333,random_Q,1000Brains,12
1273,11,Single site Train,0.8779491833030852,0.9691470054446462,0.8727272727272727,0.8421052631578947,random_Q,1000Brains,12
1274,12,Single site Test,0.34285714285714286,0.32380952380952377,0.2962962962962963,0.2857142857142857,random_Q,1000Brains,12
1275,12,Single site Train,0.9655172413793103,0.9981851179673321,0.9642857142857143,0.9310344827586207,random_Q,1000Brains,12
1276,13,Single site Test,0.5619047619047619,0.5714285714285714,0.6486486486486487,0.8571428571428571,random_Q,1000Brains,12
1277,13,Single site Train,0.895795523290986,0.9776164549304295,0.8947368421052632,0.8793103448275862,random_Q,1000Brains,12
1278,14,Single site Test,0.3571428571428571,0.4846938775510204,0.4,0.42857142857142855,random_Q,1000Brains,12
1279,14,Single site Train,0.9137931034482759,0.9791914387633769,0.9137931034482759,0.9137931034482759,random_Q,1000Brains,12
1280,15,Single site Test,0.4809523809523809,0.49523809523809526,0.5161290322580645,0.5333333333333333,random_Q,1000Brains,12
1281,15,Single site Train,0.9039624924379915,0.9785238959467635,0.8990825688073395,0.8596491228070176,random_Q,1000Brains,12
1282,16,Single site Test,0.519047619047619,0.6238095238095238,0.5,0.4666666666666667,random_Q,1000Brains,12
1283,16,Single site Train,0.9041137326073805,0.9712643678160919,0.9009009009009009,0.8771929824561403,random_Q,1000Brains,12
1284,17,Single site Test,0.4857142857142857,0.46190476190476193,0.5161290322580645,0.5714285714285714,random_Q,1000Brains,12
1285,17,Single site Train,0.9131881427707199,0.9791288566243194,0.9122807017543859,0.896551724137931,random_Q,1000Brains,12
1286,18,Single site Test,0.5214285714285715,0.6333333333333333,0.5625,0.6428571428571429,random_Q,1000Brains,12
1287,18,Single site Train,0.8956442831215972,0.9709618874773139,0.896551724137931,0.896551724137931,random_Q,1000Brains,12
1288,19,Single site Test,0.35714285714285715,0.3571428571428571,0.35714285714285715,0.35714285714285715,random_Q,1000Brains,12
1289,19,Single site Train,0.9137931034482758,0.9833531510107015,0.9122807017543859,0.896551724137931,random_Q,1000Brains,12
1290,20,Single site Test,0.5166666666666666,0.4714285714285714,0.5333333333333333,0.5333333333333333,random_Q,1000Brains,12
1291,20,Single site Train,0.9216575922565033,0.9788263762855414,0.9203539823008849,0.9122807017543859,random_Q,1000Brains,12
1292,21,Single site Test,0.48809523809523814,0.4380952380952381,0.4,0.3333333333333333,random_Q,1000Brains,12
1293,21,Single site Train,0.8954930429522081,0.9724742891712039,0.8928571428571429,0.8771929824561403,random_Q,1000Brains,12
1294,22,Single site Test,0.4809523809523809,0.4714285714285714,0.4444444444444444,0.42857142857142855,random_Q,1000Brains,12
1295,22,Single site Train,0.9045674531155474,0.9673321234119783,0.9026548672566371,0.8793103448275862,random_Q,1000Brains,12
1296,23,Single site Test,0.6523809523809523,0.680952380952381,0.6153846153846154,0.5714285714285714,random_Q,1000Brains,12
1297,23,Single site Train,0.9221113127646703,0.9863883847549909,0.918918918918919,0.8793103448275862,random_Q,1000Brains,12
1298,24,Single site Test,0.5714285714285714,0.6071428571428571,0.6,0.6428571428571429,random_Q,1000Brains,12
1299,24,Single site Train,0.9396551724137931,0.9806777645659929,0.9391304347826087,0.9310344827586207,random_Q,1000Brains,12
1300,0,Single site Test,0.7199180747567844,0.8038914490527393,0.7244094488188977,0.7301587301587301,random_Q,AOMIC_ID1000,13
1301,0,Single site Train,0.8597028112449799,0.9394056224899597,0.8582995951417004,0.8514056224899599,random_Q,AOMIC_ID1000,13
1302,1,Single site Test,0.8004352278545828,0.8712237583205327,0.7899159663865546,0.746031746031746,random_Q,AOMIC_ID1000,13
1303,1,Single site Train,0.8677108433734939,0.941574297188755,0.8658536585365854,0.8554216867469879,random_Q,AOMIC_ID1000,13
1304,2,Single site Test,0.728110599078341,0.8064516129032259,0.7301587301587301,0.7419354838709677,random_Q,AOMIC_ID1000,13
1305,2,Single site Train,0.8617429718875502,0.9406586345381527,0.8606060606060606,0.852,random_Q,AOMIC_ID1000,13
1306,3,Single site Test,0.7279825908858166,0.8115719406041988,0.7258064516129032,0.7258064516129032,random_Q,AOMIC_ID1000,13
1307,3,Single site Train,0.8717590361445783,0.9410923694779116,0.8709677419354839,0.864,random_Q,AOMIC_ID1000,13
1308,4,Single site Test,0.7903225806451613,0.904786680541103,0.7833333333333333,0.7580645161290323,random_Q,AOMIC_ID1000,13
1309,4,Single site Train,0.846,0.93312,0.845691382765531,0.844,random_Q,AOMIC_ID1000,13
1310,5,Single site Test,0.6957245263696876,0.7690732206861237,0.7076923076923077,0.7301587301587301,random_Q,AOMIC_ID1000,13
1311,5,Single site Train,0.8777590361445783,0.9431004016064258,0.8777555110220441,0.8795180722891566,random_Q,AOMIC_ID1000,13
1312,6,Single site Test,0.7836661546338966,0.8573988735279058,0.7938931297709924,0.8253968253968254,random_Q,AOMIC_ID1000,13
1313,6,Single site Train,0.8717590361445783,0.932835341365462,0.8725099601593626,0.8795180722891566,random_Q,AOMIC_ID1000,13
1314,7,Single site Test,0.8160522273425499,0.8832565284178188,0.816,0.8225806451612904,random_Q,AOMIC_ID1000,13
1315,7,Single site Train,0.8617349397590361,0.9377991967871486,0.8611670020120724,0.856,random_Q,AOMIC_ID1000,13
1316,8,Single site Test,0.7279825908858166,0.7736815156169995,0.7258064516129032,0.7258064516129032,random_Q,AOMIC_ID1000,13
1317,8,Single site Train,0.8617429718875502,0.9449799196787149,0.8606060606060606,0.852,random_Q,AOMIC_ID1000,13
1318,9,Single site Test,0.7338709677419355,0.8155567117585848,0.7317073170731707,0.7258064516129032,random_Q,AOMIC_ID1000,13
1319,9,Single site Train,0.858,0.941568,0.8571428571428571,0.852,random_Q,AOMIC_ID1000,13
1320,10,Single site Test,0.8233486943164363,0.8804403481822838,0.8382352941176471,0.9047619047619048,random_Q,AOMIC_ID1000,13
1321,10,Single site Train,0.8456867469879519,0.9286425702811244,0.8450704225352113,0.8433734939759037,random_Q,AOMIC_ID1000,13
1322,11,Single site Test,0.7843061955965183,0.8709677419354839,0.7768595041322314,0.746031746031746,random_Q,AOMIC_ID1000,13
1323,11,Single site Train,0.8597028112449799,0.9386666666666666,0.8582995951417004,0.8514056224899599,random_Q,AOMIC_ID1000,13
1324,12,Single site Test,0.775857654889913,0.8653353814644138,0.7704918032786885,0.7580645161290323,random_Q,AOMIC_ID1000,13
1325,12,Single site Train,0.8657028112449799,0.9396144578313254,0.8678500986193294,0.88,random_Q,AOMIC_ID1000,13
1326,13,Single site Test,0.7359190988223246,0.8356374807987711,0.7317073170731707,0.7258064516129032,random_Q,AOMIC_ID1000,13
1327,13,Single site Train,0.859718875502008,0.9463132530120482,0.86,0.86,random_Q,AOMIC_ID1000,13
1328,14,Single site Test,0.7016129032258065,0.7783558792924037,0.7086614173228346,0.7258064516129032,random_Q,AOMIC_ID1000,13
1329,14,Single site Train,0.854,0.942096,0.8525252525252526,0.844,random_Q,AOMIC_ID1000,13
1330,15,Single site Test,0.7679211469534051,0.8520225294418844,0.7716535433070866,0.7777777777777778,random_Q,AOMIC_ID1000,13
1331,15,Single site Train,0.867718875502008,0.9380722891566265,0.8663967611336032,0.8594377510040161,random_Q,AOMIC_ID1000,13
1332,16,Single site Test,0.7439836149513569,0.8312852022529441,0.746031746031746,0.746031746031746,random_Q,AOMIC_ID1000,13
