site,Original_N,Obtained_N,N_share,n_images_each_bin,age_bins,low_age_cut,high_age_cut,Share_percentage,age_diff,median_low,median_hich,mean_low,mean_hich,std_low,std_high
CamCAN,650,64,38,10.666666666666666,3,19.0,39.0,1.6842105263157894,20.0,2.21655,2.21335,2.2277453124999997,2.2244453125000003,0.20709207516640082,0.21624713003302462
CamCAN,650,64,43,10.666666666666666,3,19.0,40.0,1.4883720930232558,21.0,2.1997,2.203,2.2235171874999997,2.23135,0.21138395034109272,0.20445137350231748
CamCAN,650,96,53,16.0,3,19.0,41.0,1.8113207547169812,22.0,2.2131999999999996,2.21805,2.2283781250000003,2.24984375,0.19622756885719517,0.2099733736566064
CamCAN,650,84,58,14.0,3,19.0,42.0,1.4482758620689655,23.0,2.194,2.21805,2.227652380952381,2.2331678571428575,0.20048904814976232,0.21251558024285008
CamCAN,650,84,61,14.0,3,19.0,43.0,1.3770491803278688,24.0,2.2018,2.1848,2.2268011904761904,2.2093464285714286,0.19315324928514424,0.20457465155629712
CamCAN,650,126,75,21.0,3,19.0,44.0,1.68,25.0,2.1997,2.194,2.237942857142857,2.2428722222222213,0.22359787098398642,0.26922924822950095
CamCAN,650,100,63,16.666666666666668,3,19.0,45.0,1.5873015873015872,26.0,2.19025,2.1948,2.22334,2.2442930000000008,0.2478738771833349,0.24334026401711492
CamCAN,650,100,67,16.666666666666668,3,19.0,46.0,1.492537313432836,27.0,2.1985,2.1912000000000003,2.221733,2.225198,0.2026161659843109,0.24033376496409778
CamCAN,650,150,94,25.0,3,19.0,47.0,1.5957446808510638,28.0,2.2135999999999996,2.25175,2.247354,2.271589333333333,0.23340046026018121,0.2728200036326202
CamCAN,650,120,84,20.0,3,19.0,48.0,1.4285714285714286,29.0,2.19455,2.1986499999999998,2.223045,2.2339199999999995,0.205105123220822,0.23452663449108355
CamCAN,650,120,84,20.0,3,19.0,49.0,1.4285714285714286,30.0,2.19035,2.1965500000000002,2.2163483333333334,2.234910833333333,0.21285361560911092,0.2415980663829328
CamCAN,650,180,118,30.0,3,19.0,50.0,1.5254237288135593,31.0,2.20505,2.2071,2.2444249999999997,2.246645555555556,0.2084394425608642,0.23162056004354445
CamCAN,650,132,95,22.0,3,19.0,51.0,1.3894736842105264,32.0,2.21335,2.2342500000000003,2.246387121212121,2.262725,0.24808451016541871,0.2741635805722813
CamCAN,650,132,92,22.0,3,19.0,52.0,1.434782608695652,33.0,2.22955,2.1986499999999998,2.2528863636363634,2.2343969696969697,0.23205439010133355,0.20689682790059233
CamCAN,650,198,127,33.0,3,19.0,53.0,1.5590551181102361,34.0,2.22375,2.1898,2.2617136363636363,2.239519191919192,0.24866165148591907,0.2240800612348152
CamCAN,650,148,104,24.666666666666668,3,19.0,54.0,1.4230769230769231,35.0,2.21335,2.2156000000000002,2.2300837837837837,2.254575,0.18309788321355952,0.2466471858114491
CamCAN,650,148,105,24.666666666666668,3,19.0,55.0,1.4095238095238096,36.0,2.21335,2.2056500000000003,2.2592,2.2409864864864866,0.26923377748487565,0.2161537074822441
CamCAN,650,222,154,37.0,3,19.0,56.0,1.4415584415584415,37.0,2.2257,2.2285,2.276529279279279,2.278017117117117,0.25407992222212544,0.2631919850083715
CamCAN,650,156,103,26.0,3,19.0,57.0,1.5145631067961165,38.0,2.23135,2.2342500000000003,2.265796153846154,2.254780128205128,0.2645730578741033,0.2313587122448523
CamCAN,650,156,108,26.0,3,19.0,58.0,1.4444444444444444,39.0,2.2243,2.2056500000000003,2.2579608974358973,2.247149358974359,0.27606129300099813,0.24559138723387147
