,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site
0,0,Single site Test,0.7692307692307692,0.8224852071005917,0.7857142857142857,0.8461538461538461,high_Q,DLBS
1,0,Single site Train,0.8823529411764706,0.9450211457131873,0.88,0.8627450980392157,high_Q,DLBS
2,1,Single site Test,0.6538461538461539,0.7514792899408285,0.5714285714285714,0.46153846153846156,high_Q,DLBS
3,1,Single site Train,0.8725490196078431,0.9350249903883122,0.8686868686868687,0.8431372549019608,high_Q,DLBS
4,2,Single site Test,0.6538461538461539,0.7159763313609467,0.6896551724137931,0.7692307692307693,high_Q,DLBS
5,2,Single site Train,0.9019607843137255,0.9669357939254132,0.9019607843137255,0.9019607843137255,high_Q,DLBS
6,3,Single site Test,0.6762820512820513,0.7756410256410257,0.7142857142857143,0.7692307692307693,high_Q,DLBS
7,3,Single site Train,0.8638763197586727,0.9555052790346907,0.86,0.8431372549019608,high_Q,DLBS
8,4,Single site Test,0.6442307692307692,0.6346153846153847,0.6666666666666666,0.75,high_Q,DLBS
9,4,Single site Train,0.9225113122171946,0.9656862745098038,0.9215686274509803,0.9038461538461539,high_Q,DLBS
10,5,Single site Test,0.5,0.6804733727810651,0.48,0.46153846153846156,high_Q,DLBS
11,5,Single site Train,0.9019607843137254,0.958477508650519,0.9,0.8823529411764706,high_Q,DLBS
12,6,Single site Test,0.5384615384615385,0.7100591715976332,0.5714285714285714,0.6153846153846154,high_Q,DLBS
13,6,Single site Train,0.8823529411764706,0.9534794309880815,0.8775510204081632,0.8431372549019608,high_Q,DLBS
14,7,Single site Test,0.7307692307692308,0.7573964497041421,0.72,0.6923076923076923,high_Q,DLBS
15,7,Single site Train,0.8627450980392157,0.9442522106881969,0.86,0.8431372549019608,high_Q,DLBS
16,8,Single site Test,0.5608974358974359,0.5512820512820513,0.56,0.5384615384615384,high_Q,DLBS
17,8,Single site Train,0.8832956259426847,0.9653092006033184,0.88,0.8627450980392157,high_Q,DLBS
18,9,Single site Test,0.5641025641025641,0.7051282051282051,0.5925925925925926,0.6666666666666666,high_Q,DLBS
19,9,Single site Train,0.8836726998491704,0.9509803921568626,0.8823529411764706,0.8653846153846154,high_Q,DLBS
20,10,Single site Test,0.6538461538461539,0.650887573964497,0.64,0.6153846153846154,high_Q,DLBS
21,10,Single site Train,0.8725490196078431,0.9454056132256824,0.8712871287128713,0.8627450980392157,high_Q,DLBS
22,11,Single site Test,0.6538461538461539,0.7100591715976331,0.64,0.6153846153846154,high_Q,DLBS
23,11,Single site Train,0.9019607843137254,0.9592464436755094,0.9,0.8823529411764706,high_Q,DLBS
24,12,Single site Test,0.8461538461538463,0.8520710059171598,0.8571428571428571,0.9230769230769231,high_Q,DLBS
25,12,Single site Train,0.8823529411764706,0.9480968858131487,0.88,0.8627450980392157,high_Q,DLBS
26,13,Single site Test,0.4358974358974359,0.41025641025641024,0.5,0.5384615384615384,high_Q,DLBS
27,13,Single site Train,0.8929110105580694,0.9626696832579185,0.8888888888888888,0.8627450980392157,high_Q,DLBS
28,14,Single site Test,0.641025641025641,0.6923076923076923,0.64,0.6666666666666666,high_Q,DLBS
29,14,Single site Train,0.8934766214177978,0.9581447963800904,0.8910891089108911,0.8653846153846154,high_Q,DLBS
30,15,Single site Test,0.7307692307692308,0.7633136094674556,0.7407407407407407,0.7692307692307693,high_Q,DLBS
31,15,Single site Train,0.9117647058823529,0.9538638985005767,0.9090909090909091,0.8823529411764706,high_Q,DLBS
32,16,Single site Test,0.576923076923077,0.7514792899408285,0.6451612903225806,0.7692307692307693,high_Q,DLBS
33,16,Single site Train,0.8725490196078431,0.9507881584006151,0.8712871287128713,0.8627450980392157,high_Q,DLBS
34,17,Single site Test,0.8076923076923077,0.9763313609467457,0.782608695652174,0.6923076923076923,high_Q,DLBS
35,17,Single site Train,0.9117647058823529,0.962322183775471,0.9108910891089109,0.9019607843137255,high_Q,DLBS
36,18,Single site Test,0.6891025641025641,0.6346153846153847,0.6,0.46153846153846156,high_Q,DLBS
37,18,Single site Train,0.8346530920060332,0.9498491704374057,0.8282828282828283,0.803921568627451,high_Q,DLBS
38,19,Single site Test,0.4807692307692308,0.5448717948717948,0.48,0.5,high_Q,DLBS
39,19,Single site Train,0.8740573152337858,0.946078431372549,0.8712871287128713,0.8461538461538461,high_Q,DLBS
40,20,Single site Test,0.7692307692307693,0.8047337278106509,0.8,0.9230769230769231,high_Q,DLBS
41,20,Single site Train,0.9313725490196079,0.9653979238754326,0.9292929292929293,0.9019607843137255,high_Q,DLBS
42,21,Single site Test,0.8076923076923077,0.9053254437869822,0.782608695652174,0.6923076923076923,high_Q,DLBS
43,21,Single site Train,0.892156862745098,0.9515570934256056,0.8910891089108911,0.8823529411764706,high_Q,DLBS
44,22,Single site Test,0.46153846153846156,0.5088757396449703,0.5,0.5384615384615384,high_Q,DLBS
45,22,Single site Train,0.8627450980392157,0.9457900807381776,0.86,0.8431372549019608,high_Q,DLBS
46,23,Single site Test,0.717948717948718,0.8589743589743589,0.7407407407407407,0.7692307692307693,high_Q,DLBS
47,23,Single site Train,0.8930995475113122,0.9539969834087481,0.8910891089108911,0.8823529411764706,high_Q,DLBS
48,24,Single site Test,0.5608974358974359,0.6089743589743589,0.56,0.5833333333333334,high_Q,DLBS
49,24,Single site Train,0.8740573152337858,0.9521116138763197,0.8712871287128713,0.8461538461538461,high_Q,DLBS
