,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
1354,0,Pooled data Train,0.8773163905907269,0.9627864760608122,0.8861788617886179,0.9316239316239316,['random_Q'],eNKI,9
1355,0,Pooled data Train,0.7838955026455026,0.9131944444444445,0.7486631016042781,0.6481481481481481,['random_Q'],CamCAN,9
1356,1,Pooled data Test,0.55,0.6575,0.5909090909090909,0.65,['random_Q'],SALD,9
1357,1,Pooled data Test,0.7378516624040921,0.8107416879795396,0.8,0.8235294117647058,['random_Q'],eNKI,9
1358,1,Pooled data Test,0.6363636363636364,0.78099173553719,0.5263157894736842,0.45454545454545453,['random_Q'],CamCAN,9
1359,1,Pooled data Train,0.79375,0.9115625,0.8135593220338984,0.9,['random_Q'],SALD,9
1360,1,Pooled data Train,0.8451056281244961,0.9521851314304145,0.8430493273542601,0.8867924528301887,['random_Q'],eNKI,9
1361,1,Pooled data Train,0.8100744495485506,0.9158086488198954,0.7884615384615384,0.6949152542372882,['random_Q'],CamCAN,9
1362,2,Pooled data Test,0.5728260869565217,0.5869565217391304,0.64,0.6956521739130435,['random_Q'],SALD,9
1363,2,Pooled data Test,0.7376847290640394,0.8669950738916257,0.7457627118644068,0.7857142857142857,['random_Q'],eNKI,9
1364,2,Pooled data Test,0.6474074074074074,0.7214814814814815,0.5714285714285714,0.48,['random_Q'],CamCAN,9
1365,2,Pooled data Train,0.804788961038961,0.9142857142857141,0.8208092485549133,0.922077922077922,['random_Q'],SALD,9
1366,2,Pooled data Train,0.8832046332046333,0.9488416988416989,0.8888888888888888,0.9285714285714286,['random_Q'],eNKI,9
1367,2,Pooled data Train,0.8167756829549827,0.9318199307425934,0.7941176470588235,0.7043478260869566,['random_Q'],CamCAN,9
1368,3,Pooled data Test,0.5430622009569378,0.6076555023923446,0.5581395348837209,0.631578947368421,['random_Q'],SALD,9
1369,3,Pooled data Test,0.8148148148148149,0.8820301783264746,0.8333333333333334,0.9259259259259259,['random_Q'],eNKI,9
1370,3,Pooled data Test,0.625925925925926,0.7493827160493827,0.5217391304347826,0.4,['random_Q'],CamCAN,9
1371,3,Pooled data Train,0.770417853751187,0.921968977524533,0.8085106382978723,0.9382716049382716,['random_Q'],SALD,9
1372,3,Pooled data Train,0.9026548672566372,0.9593546871329,0.905982905982906,0.9380530973451328,['random_Q'],eNKI,9
1373,3,Pooled data Train,0.8324215607401448,0.9339501206757843,0.8082901554404145,0.7090909090909091,['random_Q'],CamCAN,9
1374,4,Pooled data Test,0.7058823529411764,0.726643598615917,0.7222222222222222,0.7647058823529411,['random_Q'],SALD,9
1375,4,Pooled data Test,0.680672268907563,0.7899159663865547,0.6666666666666666,0.7142857142857143,['random_Q'],eNKI,9
1376,4,Pooled data Test,0.6780645161290322,0.7148387096774195,0.6274509803921569,0.5161290322580645,['random_Q'],CamCAN,9
1377,4,Pooled data Train,0.7650602409638554,0.9052112062708667,0.7979274611398963,0.927710843373494,['random_Q'],SALD,9
1378,4,Pooled data Train,0.9022068733153639,0.9607479784366577,0.9106382978723404,0.9553571428571429,['random_Q'],eNKI,9
1379,4,Pooled data Train,0.8085360989230156,0.9153570003988832,0.7741935483870968,0.6605504587155964,['random_Q'],CamCAN,9
1380,5,Pooled data Test,0.665631469979296,0.7681159420289855,0.6938775510204082,0.8095238095238095,['random_Q'],SALD,9
1381,5,Pooled data Test,0.7278260869565217,0.7739130434782608,0.7111111111111111,0.6956521739130435,['random_Q'],eNKI,9
1382,5,Pooled data Test,0.6428571428571428,0.6964285714285715,0.5925925925925926,0.5,['random_Q'],CamCAN,9
1383,5,Pooled data Train,0.7672201216505015,0.8951175406871609,0.8021978021978022,0.9240506329113924,['random_Q'],SALD,9
1384,5,Pooled data Train,0.8876254180602007,0.9615756224451877,0.8925619834710744,0.9230769230769231,['random_Q'],eNKI,9
1385,5,Pooled data Train,0.8204365079365079,0.9088955026455026,0.7936507936507936,0.6944444444444444,['random_Q'],CamCAN,9
1386,6,Pooled data Test,0.5862745098039216,0.6431372549019608,0.6486486486486487,0.7058823529411765,['random_Q'],SALD,9
1387,6,Pooled data Test,0.7329222011385199,0.8519924098671726,0.7733333333333333,0.8529411764705882,['random_Q'],eNKI,9
1388,6,Pooled data Test,0.5733333333333333,0.688,0.5106382978723404,0.48,['random_Q'],CamCAN,9
1389,6,Pooled data Train,0.7698795180722892,0.9231750531537917,0.8,0.9397590361445783,['random_Q'],SALD,9
1390,6,Pooled data Train,0.8796953436039467,0.9534360394668513,0.8828828828828829,0.9245283018867925,['random_Q'],eNKI,9
1391,6,Pooled data Train,0.833794466403162,0.9249802371541502,0.8118811881188119,0.7130434782608696,['random_Q'],CamCAN,9
1392,7,Pooled data Test,0.6431372549019608,0.5686274509803921,0.7,0.9333333333333333,['random_Q'],SALD,9
1393,7,Pooled data Test,0.7393887945670627,0.8251273344651953,0.71875,0.7419354838709677,['random_Q'],eNKI,9
1394,7,Pooled data Test,0.7023809523809523,0.8015873015873016,0.6382978723404256,0.5,['random_Q'],CamCAN,9
1395,7,Pooled data Train,0.7656272147413181,0.9104181431608788,0.8059701492537313,0.9529411764705882,['random_Q'],SALD,9
1396,7,Pooled data Train,0.8649487317862925,0.9587155963302753,0.8793103448275862,0.9357798165137615,['random_Q'],eNKI,9
1397,7,Pooled data Train,0.8027501909854851,0.9284186401833461,0.7708333333333334,0.6727272727272727,['random_Q'],CamCAN,9
1398,8,Pooled data Test,0.5087719298245614,0.5989974937343359,0.5652173913043478,0.6842105263157895,['random_Q'],SALD,9
1399,8,Pooled data Test,0.6574074074074074,0.83179012345679,0.7213114754098361,0.8148148148148148,['random_Q'],eNKI,9
1400,8,Pooled data Test,0.7349462365591397,0.813978494623656,0.68,0.5666666666666667,['random_Q'],CamCAN,9
1401,8,Pooled data Train,0.8047351148616971,0.9113924050632911,0.8287292817679558,0.9259259259259259,['random_Q'],SALD,9
1402,8,Pooled data Train,0.8915547757094904,0.9570491303021055,0.895397489539749,0.9469026548672567,['random_Q'],eNKI,9
1403,8,Pooled data Train,0.8270642201834862,0.9176814011676397,0.8020833333333334,0.7,['random_Q'],CamCAN,9
1404,9,Pooled data Test,0.5059523809523809,0.5892857142857143,0.6031746031746031,0.6785714285714286,['random_Q'],SALD,9
1405,9,Pooled data Test,0.6954545454545455,0.7709090909090909,0.7407407407407407,0.8,['random_Q'],eNKI,9
1406,9,Pooled data Test,0.6992753623188406,0.7115942028985507,0.6341463414634146,0.5652173913043478,['random_Q'],CamCAN,9
1407,9,Pooled data Train,0.7799707602339181,0.9069809941520468,0.7950310559006211,0.8888888888888888,['random_Q'],SALD,9
1408,9,Pooled data Train,0.8760132645541636,0.9567428150331614,0.8786610878661087,0.9130434782608695,['random_Q'],eNKI,9
1409,9,Pooled data Train,0.8231546231546232,0.9321678321678322,0.8,0.7008547008547008,['random_Q'],CamCAN,9
