,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
2504,17,Pooled data Test,0.6342592592592593,0.7349537037037037,0.5714285714285714,0.5185185185185185,['random_Q'],CamCAN,16
2505,17,Pooled data Train,0.7774221961244863,0.8857897827363475,0.7972027972027972,0.8702290076335878,['random_Q'],SALD,16
2506,17,Pooled data Train,0.8537709881640517,0.9399256812551611,0.8554913294797688,0.8809523809523809,['random_Q'],eNKI,16
2507,17,Pooled data Train,0.8153387737571137,0.9312788575110063,0.7918367346938775,0.697841726618705,['random_Q'],CamCAN,16
2508,18,Pooled data Test,0.6679316888045541,0.7504743833017078,0.6944444444444444,0.8064516129032258,['random_Q'],SALD,16
2509,18,Pooled data Test,0.7608974358974359,0.8307692307692308,0.7816091954022989,0.8717948717948718,['random_Q'],eNKI,16
2510,18,Pooled data Test,0.7393162393162394,0.9074074074074074,0.696969696969697,0.5897435897435898,['random_Q'],CamCAN,16
2511,18,Pooled data Train,0.7774267349384465,0.8839198169735266,0.8013245033112583,0.8832116788321168,['random_Q'],SALD,16
2512,18,Pooled data Train,0.8674506677297189,0.9416982260314929,0.8670520231213873,0.8620689655172413,['random_Q'],eNKI,16
2513,18,Pooled data Train,0.8038764385221078,0.9311326468806783,0.7727272727272727,0.6692913385826772,['random_Q'],CamCAN,16
2514,19,Pooled data Test,0.490546218487395,0.5724789915966386,0.5633802816901409,0.5882352941176471,['random_Q'],SALD,16
2515,19,Pooled data Test,0.7408536585365854,0.7830284552845529,0.7228915662650602,0.7317073170731707,['random_Q'],eNKI,16
2516,19,Pooled data Test,0.7040998217468806,0.8484848484848484,0.6428571428571429,0.5294117647058824,['random_Q'],CamCAN,16
2517,19,Pooled data Train,0.786407249466951,0.8875266524520256,0.7972508591065293,0.8656716417910447,['random_Q'],SALD,16
2518,19,Pooled data Train,0.8657329105003524,0.9479563072586328,0.8732394366197183,0.9011627906976745,['random_Q'],eNKI,16
2519,19,Pooled data Train,0.810833902939166,0.9215083162451583,0.782608695652174,0.6818181818181818,['random_Q'],CamCAN,16
2520,20,Pooled data Test,0.5775862068965517,0.6425287356321839,0.6031746031746031,0.6551724137931034,['random_Q'],SALD,16
2521,20,Pooled data Test,0.665719696969697,0.7632575757575757,0.6736842105263158,0.7272727272727273,['random_Q'],eNKI,16
2522,20,Pooled data Test,0.7327811682650393,0.8343504795117698,0.6984126984126984,0.5945945945945946,['random_Q'],CamCAN,16
2523,20,Pooled data Train,0.8047388176415389,0.8950057345428005,0.8211920529801324,0.8920863309352518,['random_Q'],SALD,16
2524,20,Pooled data Train,0.8470324547247624,0.9376008606777837,0.8521739130434782,0.8698224852071006,['random_Q'],eNKI,16
2525,20,Pooled data Train,0.8308354866494401,0.9233993683606087,0.808695652173913,0.7209302325581395,['random_Q'],CamCAN,16
2526,21,Pooled data Test,0.6298593879239041,0.6674937965260546,0.6987951807228916,0.7435897435897436,['random_Q'],SALD,16
2527,21,Pooled data Test,0.7619047619047619,0.8718820861678005,0.782608695652174,0.8571428571428571,['random_Q'],eNKI,16
2528,21,Pooled data Test,0.5296934865900383,0.6302681992337165,0.4642857142857143,0.4482758620689655,['random_Q'],CamCAN,16
2529,21,Pooled data Train,0.7958750636564251,0.888473943303344,0.8056537102473498,0.8837209302325582,['random_Q'],SALD,16
2530,21,Pooled data Train,0.8362573099415205,0.9313292979036284,0.838150289017341,0.847953216374269,['random_Q'],eNKI,16
2531,21,Pooled data Train,0.8386299831555306,0.9475014037057833,0.8151260504201681,0.708029197080292,['random_Q'],CamCAN,16
2532,22,Pooled data Test,0.5169992609016999,0.5861049519586105,0.5882352941176471,0.6097560975609756,['random_Q'],SALD,16
