,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site
0,0,Single site Test,0.6417378917378918,0.6353276353276353,0.6415094339622641,0.6296296296296297,low_Q,1000Brains
1,0,Single site Train,0.9100179694519317,0.9726864330637915,0.9107981220657277,0.9238095238095239,low_Q,1000Brains
2,1,Single site Test,0.5477207977207976,0.5313390313390314,0.5384615384615384,0.5185185185185185,low_Q,1000Brains
3,1,Single site Train,0.895822102425876,0.9714285714285714,0.897196261682243,0.9142857142857143,low_Q,1000Brains
4,2,Single site Test,0.45227920227920226,0.5071225071225072,0.43137254901960786,0.4230769230769231,low_Q,1000Brains
5,2,Single site Train,0.9194519317160827,0.9741239892183289,0.919431279620853,0.9150943396226415,low_Q,1000Brains
6,3,Single site Test,0.5683760683760684,0.5555555555555556,0.6101694915254238,0.6923076923076923,low_Q,1000Brains
7,3,Single site Train,0.9145103324348607,0.9828391734052111,0.9181818181818182,0.9528301886792453,low_Q,1000Brains
8,4,Single site Test,0.5576923076923077,0.606508875739645,0.5490196078431373,0.5384615384615384,low_Q,1000Brains
9,4,Single site Train,0.9245283018867925,0.9778390886436454,0.926605504587156,0.9528301886792453,low_Q,1000Brains
10,5,Single site Test,0.5676638176638177,0.574074074074074,0.5306122448979592,0.48148148148148145,low_Q,1000Brains
11,5,Single site Train,0.9290206648697215,0.9821203953279425,0.9302325581395349,0.9523809523809523,low_Q,1000Brains
12,6,Single site Test,0.6616809116809117,0.6381766381766382,0.64,0.5925925925925926,low_Q,1000Brains
13,6,Single site Train,0.9148697214734951,0.9719676549865229,0.9174311926605505,0.9523809523809523,low_Q,1000Brains
14,7,Single site Test,0.5491452991452992,0.6225071225071226,0.5862068965517241,0.6538461538461539,low_Q,1000Brains
15,7,Single site Train,0.9193171608265949,0.977088948787062,0.9216589861751152,0.9433962264150944,low_Q,1000Brains
16,8,Single site Test,0.5470085470085471,0.5113960113960114,0.5384615384615384,0.5384615384615384,low_Q,1000Brains
17,8,Single site Train,0.9146900269541779,0.9774483378256963,0.9150943396226415,0.9150943396226415,low_Q,1000Brains
18,9,Single site Test,0.5576923076923077,0.5547337278106509,0.5818181818181818,0.6153846153846154,low_Q,1000Brains
19,9,Single site Train,0.9339622641509434,0.9750800996796013,0.9345794392523364,0.9433962264150944,low_Q,1000Brains
20,10,Single site Test,0.4544159544159544,0.46438746438746437,0.40816326530612246,0.37037037037037035,low_Q,1000Brains
21,10,Single site Train,0.895822102425876,0.9627133872416892,0.897196261682243,0.9142857142857143,low_Q,1000Brains
22,11,Single site Test,0.5106837606837606,0.5612535612535612,0.48,0.4444444444444444,low_Q,1000Brains
23,11,Single site Train,0.9432165318957773,0.9867924528301887,0.9439252336448598,0.9619047619047619,low_Q,1000Brains
24,12,Single site Test,0.7364672364672364,0.7877492877492877,0.7407407407407407,0.7692307692307693,low_Q,1000Brains
25,12,Single site Train,0.881266846361186,0.9614555256064691,0.8878923766816144,0.9339622641509434,low_Q,1000Brains
26,13,Single site Test,0.5106837606837606,0.45868945868945865,0.5357142857142857,0.5769230769230769,low_Q,1000Brains
27,13,Single site Train,0.9146900269541779,0.9834681042228213,0.9150943396226415,0.9150943396226415,low_Q,1000Brains
28,14,Single site Test,0.5769230769230769,0.5576923076923077,0.56,0.5384615384615384,low_Q,1000Brains
29,14,Single site Train,0.8867924528301887,0.9782840868636525,0.8909090909090909,0.9245283018867925,low_Q,1000Brains
30,15,Single site Test,0.5655270655270654,0.603988603988604,0.5818181818181818,0.5925925925925926,low_Q,1000Brains
31,15,Single site Train,0.9052111410601977,0.9729559748427673,0.9047619047619048,0.9047619047619048,low_Q,1000Brains
32,16,Single site Test,0.48931623931623935,0.5085470085470085,0.5263157894736842,0.5555555555555556,low_Q,1000Brains
33,16,Single site Train,0.8911051212938006,0.9689128481581312,0.8930232558139535,0.9142857142857143,low_Q,1000Brains
34,17,Single site Test,0.6239316239316239,0.6680911680911681,0.6428571428571429,0.6923076923076923,low_Q,1000Brains
35,17,Single site Train,0.9097933513027853,0.9796945193171608,0.91324200913242,0.9433962264150944,low_Q,1000Brains
36,18,Single site Test,0.6025641025641025,0.5142450142450143,0.5714285714285714,0.5384615384615384,low_Q,1000Brains
37,18,Single site Train,0.9003593890386343,0.9699011680143755,0.9032258064516129,0.9245283018867925,low_Q,1000Brains
38,19,Single site Test,0.5576923076923077,0.6035502958579881,0.5964912280701754,0.6538461538461539,low_Q,1000Brains
39,19,Single site Train,0.9386792452830188,0.9875400498398007,0.9400921658986175,0.9622641509433962,low_Q,1000Brains
40,20,Single site Test,0.603988603988604,0.6353276353276354,0.6037735849056604,0.5925925925925926,low_Q,1000Brains
41,20,Single site Train,0.9195867026055705,0.9818508535489667,0.9216589861751152,0.9523809523809523,low_Q,1000Brains
42,21,Single site Test,0.4515669515669516,0.433048433048433,0.49122807017543857,0.5185185185185185,low_Q,1000Brains
43,21,Single site Train,0.9146001796945193,0.9736747529200359,0.912621359223301,0.8952380952380953,low_Q,1000Brains
44,22,Single site Test,0.6032763532763532,0.6239316239316239,0.5882352941176471,0.5769230769230769,low_Q,1000Brains
45,22,Single site Train,0.9193620844564241,0.9719676549865228,0.9209302325581395,0.9339622641509434,low_Q,1000Brains
46,23,Single site Test,0.50997150997151,0.5014245014245013,0.5185185185185185,0.5384615384615384,low_Q,1000Brains
47,23,Single site Train,0.9051212938005391,0.961455525606469,0.9074074074074074,0.9245283018867925,low_Q,1000Brains
48,24,Single site Test,0.5769230769230769,0.636094674556213,0.5769230769230769,0.5769230769230769,low_Q,1000Brains
