site,Original_N,Obtained_N,N_share,n_images_each_bin,age_bins,low_age_cut,high_age_cut,Share_percentage,age_diff,median_low,median_hich,mean_low,mean_hich,std_low,std_high
AOMIC_ID1000,922,102,95,17.0,3,19.0,21.0,1.0736842105263158,2.0,1.9723,1.9760499999999999,2.005903921568627,2.00656862745098,0.18210526763199497,0.18186935305398672
AOMIC_ID1000,922,204,119,34.0,3,19.0,22.0,1.7142857142857142,3.0,1.9694500000000001,1.9694500000000001,2.0007970588235295,1.9926049019607843,0.16228530551283915,0.15477677959870467
AOMIC_ID1000,922,306,177,51.0,3,19.0,23.0,1.728813559322034,4.0,1.97575,1.9761,1.9964820261437908,1.9985196078431373,0.14144145949037193,0.15402088960249535
AOMIC_ID1000,922,464,316,77.33333333333333,3,19.0,24.0,1.4683544303797469,5.0,1.97805,1.97445,1.9953827586206898,1.9946105603448274,0.13005063328677605,0.1373365445746734
AOMIC_ID1000,922,464,306,77.33333333333333,3,19.0,25.0,1.5163398692810457,6.0,1.97295,1.9778,1.9909038793103448,1.9916260775862067,0.1289542282636683,0.12015718695804256
AOMIC_ID1000,922,696,448,116.0,3,19.0,26.0,1.5535714285714286,7.0,1.98155,1.9764,1.994646264367816,1.9913966954022988,0.12294442992398771,0.11776788108988823
AOMIC_ID1000,922,230,228,38.333333333333336,3,20.0,22.0,1.0087719298245614,2.0,1.97285,1.97285,1.9882947826086959,1.9881469565217393,0.1167737425946412,0.11695037377107696
AOMIC_ID1000,922,460,331,76.66666666666667,3,20.0,23.0,1.3897280966767371,3.0,1.9734,1.9775,1.9925293478260868,1.9928973913043477,0.12655313844092111,0.12742979524621165
AOMIC_ID1000,922,690,461,115.0,3,20.0,24.0,1.4967462039045554,4.0,1.9781,1.9768,1.9936060869565215,1.9964384057971014,0.11432619435067978,0.1331029887722148
AOMIC_ID1000,922,824,616,137.33333333333334,3,20.0,25.0,1.3376623376623376,5.0,1.9754,1.9747,1.9951658980582525,1.9954344660194177,0.13017221666848933,0.13226274377711986
AOMIC_ID1000,922,824,627,137.33333333333334,3,20.0,26.0,1.3141945773524721,6.0,1.97525,1.9768,1.993397572815534,1.9966326456310681,0.12462566157359281,0.13162266113115664
AOMIC_ID1000,922,312,305,52.0,3,21.0,23.0,1.022950819672131,2.0,1.9782,1.9764499999999998,1.9950823717948718,1.9952961538461536,0.12904816161503987,0.1322744311265562
AOMIC_ID1000,922,560,381,93.33333333333333,3,21.0,24.0,1.4698162729658792,3.0,1.9786,1.9785,1.999504642857143,2.0010617857142856,0.1335135751704362,0.13431837010546777
AOMIC_ID1000,922,840,556,140.0,3,21.0,25.0,1.5107913669064748,4.0,1.9768,1.9773,1.993199047619048,1.994333095238095,0.11552248102621858,0.11731599291243394
AOMIC_ID1000,922,788,646,131.33333333333334,3,21.0,26.0,1.2198142414860682,5.0,1.97785,1.9783,1.9920176395939087,1.9932112944162437,0.11214121092539546,0.11486413370385508
AOMIC_ID1000,922,280,252,46.666666666666664,3,22.0,24.0,1.1111111111111112,2.0,1.9785,1.9784,1.999242857142857,1.9954675000000002,0.13068555746858784,0.1060013294406724
AOMIC_ID1000,922,560,435,93.33333333333333,3,22.0,25.0,1.2873563218390804,3.0,1.9779,1.9779,1.9952189285714286,1.9958605357142858,0.11782642565245813,0.11896262606561803
AOMIC_ID1000,922,840,558,140.0,3,22.0,26.0,1.5053763440860215,4.0,1.978,1.97735,1.9936821428571432,1.9917578571428574,0.11701698364016132,0.10835794305804164
AOMIC_ID1000,922,298,286,49.666666666666664,3,23.0,25.0,1.0419580419580419,2.0,1.9741,1.97735,1.9895281879194633,1.9906107382550335,0.10554017511372281,0.10527427070682474
AOMIC_ID1000,922,592,400,98.66666666666667,3,23.0,26.0,1.48,3.0,1.9764,1.9768,1.9902339527027026,1.9891451013513515,0.10906186021188904,0.10514893430481406
