,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site
0,0,Single site Test,0.5455840455840456,0.5341880341880342,0.5862068965517241,0.6296296296296297,high_Q,1000Brains
1,0,Single site Train,0.848292902066487,0.941958670260557,0.8461538461538461,0.8380952380952381,high_Q,1000Brains
2,1,Single site Test,0.5847578347578347,0.574074074074074,0.5925925925925926,0.5925925925925926,high_Q,1000Brains
3,1,Single site Train,0.8908355795148248,0.9425876010781671,0.8866995073891626,0.8571428571428571,high_Q,1000Brains
4,2,Single site Test,0.4907407407407407,0.5213675213675214,0.49056603773584906,0.5,high_Q,1000Brains
5,2,Single site Train,0.8863432165318958,0.9494159928122192,0.8846153846153846,0.8679245283018868,high_Q,1000Brains
6,3,Single site Test,0.5847578347578347,0.5726495726495726,0.5769230769230769,0.5769230769230769,high_Q,1000Brains
7,3,Single site Train,0.9052111410601977,0.9627133872416892,0.9056603773584906,0.9056603773584906,high_Q,1000Brains
8,4,Single site Test,0.5576923076923077,0.47041420118343197,0.5964912280701754,0.6538461538461539,high_Q,1000Brains
9,4,Single site Train,0.8584905660377359,0.9493592025631897,0.8543689320388349,0.8301886792452831,high_Q,1000Brains
10,5,Single site Test,0.6588319088319088,0.631054131054131,0.6896551724137931,0.7407407407407407,high_Q,1000Brains
11,5,Single site Train,0.8863432165318958,0.9491464510332434,0.8878504672897196,0.9047619047619048,high_Q,1000Brains
12,6,Single site Test,0.5648148148148149,0.5826210826210827,0.5964912280701754,0.6296296296296297,high_Q,1000Brains
13,6,Single site Train,0.8909703504043127,0.9561545372866128,0.8899521531100478,0.8857142857142857,high_Q,1000Brains
14,7,Single site Test,0.6225071225071226,0.6225071225071226,0.6153846153846154,0.6153846153846154,high_Q,1000Brains
15,7,Single site Train,0.8530548068283917,0.9362982929020665,0.8544600938967136,0.8584905660377359,high_Q,1000Brains
16,8,Single site Test,0.6047008547008548,0.5598290598290598,0.6181818181818182,0.6538461538461539,high_Q,1000Brains
17,8,Single site Train,0.8862982929020665,0.9352201257861635,0.8857142857142857,0.8773584905660378,high_Q,1000Brains
18,9,Single site Test,0.46153846153846156,0.4763313609467456,0.44,0.4230769230769231,high_Q,1000Brains
19,9,Single site Train,0.8915094339622642,0.9680491278034888,0.8888888888888888,0.8679245283018868,high_Q,1000Brains
20,10,Single site Test,0.5477207977207976,0.5655270655270654,0.5384615384615384,0.5185185185185185,high_Q,1000Brains
21,10,Single site Train,0.8767295597484277,0.9595687331536389,0.875,0.8666666666666667,high_Q,1000Brains
22,11,Single site Test,0.5477207977207976,0.5185185185185185,0.5384615384615384,0.5185185185185185,high_Q,1000Brains
23,11,Single site Train,0.8672057502246182,0.950314465408805,0.8640776699029126,0.8476190476190476,high_Q,1000Brains
24,12,Single site Test,0.4907407407407407,0.5883190883190883,0.49056603773584906,0.5,high_Q,1000Brains
25,12,Single site Train,0.8814465408805032,0.9427672955974844,0.8837209302325582,0.8962264150943396,high_Q,1000Brains
26,13,Single site Test,0.566951566951567,0.5384615384615384,0.5818181818181818,0.6153846153846154,high_Q,1000Brains
27,13,Single site Train,0.8768194070080862,0.9554357592093442,0.8761904761904762,0.8679245283018868,high_Q,1000Brains
28,14,Single site Test,0.5576923076923077,0.5872781065088758,0.5660377358490566,0.5769230769230769,high_Q,1000Brains
29,14,Single site Train,0.8537735849056605,0.9277322890708437,0.8502415458937198,0.8301886792452831,high_Q,1000Brains
30,15,Single site Test,0.45227920227920226,0.41595441595441596,0.4727272727272727,0.48148148148148145,high_Q,1000Brains
31,15,Single site Train,0.8860736747529201,0.9520215633423181,0.8811881188118812,0.8476190476190476,high_Q,1000Brains
32,16,Single site Test,0.5847578347578347,0.5398860398860399,0.5925925925925926,0.5925925925925926,high_Q,1000Brains
33,16,Single site Train,0.8957771787960467,0.950314465408805,0.8962264150943396,0.9047619047619048,high_Q,1000Brains
34,17,Single site Test,0.6388888888888888,0.688034188034188,0.5777777777777777,0.5,high_Q,1000Brains
35,17,Single site Train,0.8909703504043127,0.9541778975741241,0.892018779342723,0.8962264150943396,high_Q,1000Brains
36,18,Single site Test,0.5833333333333333,0.6125356125356125,0.5416666666666666,0.5,high_Q,1000Brains
37,18,Single site Train,0.8909703504043127,0.951392632524708,0.892018779342723,0.8962264150943396,high_Q,1000Brains
38,19,Single site Test,0.3653846153846154,0.33875739644970415,0.4406779661016949,0.5,high_Q,1000Brains
39,19,Single site Train,0.8679245283018868,0.9446422214311143,0.8653846153846154,0.8490566037735849,high_Q,1000Brains
40,20,Single site Test,0.5277777777777778,0.4914529914529915,0.5454545454545454,0.5555555555555556,high_Q,1000Brains
41,20,Single site Train,0.8861635220125786,0.9465408805031447,0.883495145631068,0.8666666666666667,high_Q,1000Brains
42,21,Single site Test,0.6588319088319088,0.6353276353276354,0.6896551724137931,0.7407407407407407,high_Q,1000Brains
43,21,Single site Train,0.9003593890386343,0.9623539982030547,0.8975609756097561,0.8761904761904762,high_Q,1000Brains
44,22,Single site Test,0.47150997150997154,0.4401709401709402,0.46153846153846156,0.46153846153846156,high_Q,1000Brains
45,22,Single site Train,0.8721922731356694,0.953728661275831,0.8682926829268293,0.839622641509434,high_Q,1000Brains
46,23,Single site Test,0.5085470085470085,0.5455840455840456,0.48,0.46153846153846156,high_Q,1000Brains
47,23,Single site Train,0.8530997304582211,0.9395327942497753,0.8530805687203792,0.8490566037735849,high_Q,1000Brains
48,24,Single site Test,0.5,0.6109467455621302,0.5357142857142857,0.5769230769230769,high_Q,1000Brains
49,24,Single site Train,0.8915094339622642,0.94437522249911,0.892018779342723,0.8962264150943396,high_Q,1000Brains
