site,Original_N,Obtained_N,N_share,n_images_each_bin,age_bins,low_age_cut,high_age_cut,Share_percentage,age_diff,median_low,median_hich,mean_low,mean_hich,std_low,std_high
DLBS,283,112,81,18.666666666666668,3,21.0,68.0,1.382716049382716,47.0,2.5618999999999996,2.5555,2.6130098214285717,2.602384821428571,0.30246611066509377,0.2840482341382973
DLBS,283,112,83,18.666666666666668,3,21.0,69.0,1.3493975903614457,48.0,2.5458,2.5791,2.600055357142857,2.628039285714286,0.2619125680534934,0.2953942366047534
DLBS,283,156,116,26.0,3,21.0,70.0,1.3448275862068966,49.0,2.67625,2.6893,2.7602442307692305,2.764980128205128,0.4083301540918755,0.4107186900747976
DLBS,283,116,85,19.333333333333332,3,21.0,71.0,1.3647058823529412,50.0,2.53955,2.5523,2.6050258620689655,2.636974137931034,0.2876449977257412,0.32878602559975867
DLBS,283,116,84,19.333333333333332,3,21.0,72.0,1.380952380952381,51.0,2.5771499999999996,2.5523,2.633315517241379,2.6164224137931034,0.3186608647349768,0.28696394776929796
DLBS,283,156,105,26.0,3,21.0,73.0,1.4857142857142858,52.0,2.69115,2.65475,2.7980634615384616,2.808158333333333,0.4456527433148701,0.4510995065047369
DLBS,283,116,84,19.333333333333332,3,21.0,74.0,1.380952380952381,53.0,2.5771499999999996,2.59075,2.648708620689656,2.6547758620689654,0.3318191415630602,0.34903607253983504
DLBS,283,116,85,19.333333333333332,3,21.0,75.0,1.3647058823529412,54.0,2.5773,2.5771499999999996,2.648893103448276,2.6522017241379308,0.3238473233200935,0.32724236331017353
DLBS,283,174,140,29.0,3,21.0,76.0,1.2428571428571429,55.0,2.71075,2.7075,2.8227741379310345,2.815564942528736,0.44514274864174486,0.4365107275175009
DLBS,283,116,81,19.333333333333332,3,21.0,78.0,1.4320987654320987,57.0,2.60465,2.61145,2.6434491379310345,2.661032758620689,0.30422537112153053,0.3169533455658219
DLBS,283,124,90,20.666666666666668,3,21.0,80.0,1.3777777777777778,59.0,2.55945,2.6056,2.630782258064516,2.653395161290322,0.29147420782807876,0.31140755505005047
DLBS,283,124,91,20.666666666666668,3,21.0,81.0,1.3626373626373627,60.0,2.56295,2.6056,2.6381596774193548,2.661639516129032,0.3163428884554193,0.310123194461255
DLBS,283,186,140,31.0,3,21.0,82.0,1.3285714285714285,61.0,2.7435,2.7125,2.869258064516129,2.856859677419355,0.4750962442063043,0.4779500773861313
DLBS,283,124,87,20.666666666666668,3,21.0,83.0,1.4252873563218391,62.0,2.6056,2.60295,2.6647887096774197,2.6544379032258063,0.3438995252231791,0.3251007920236885
DLBS,283,124,90,20.666666666666668,3,21.0,84.0,1.3777777777777778,63.0,2.5791,2.60465,2.6314991935483873,2.6608370967741934,0.3015463769953457,0.3305037420222194
DLBS,283,136,96,22.666666666666668,3,21.0,86.0,1.4166666666666667,65.0,2.59075,2.6220999999999997,2.6630624999999997,2.7069007352941177,0.35037851742397425,0.37337707094914985
DLBS,283,136,101,22.666666666666668,3,21.0,87.0,1.3465346534653466,66.0,2.61375,2.61375,2.695306617647059,2.6942176470588235,0.3615319516031141,0.3644051741475878
DLBS,283,204,148,34.0,3,21.0,88.0,1.3783783783783783,67.0,2.8007,2.8007,2.9191406862745097,2.9249436274509804,0.5076635982874168,0.49343127082019234
DLBS,283,12,12,2.0,3,22.0,24.0,1.0,2.0,2.49015,2.49015,2.505975,2.505975,0.2063207526027022,0.2063207526027022
DLBS,283,16,8,2.6666666666666665,3,22.0,25.0,2.0,3.0,2.5181,2.5286,2.5543625,2.5574062499999997,0.22849241818201896,0.22740038249381492
DLBS,283,18,13,3.0,3,22.0,26.0,1.3846153846153846,4.0,2.5709,2.6014,2.560766666666667,2.566288888888889,0.189614345448861,0.2088796723387411
DLBS,283,20,11,3.3333333333333335,3,22.0,27.0,1.8181818181818181,5.0,2.4853500000000004,2.481,2.509355,2.5088350000000004,0.20760245276666847,0.1923599867436052
DLBS,283,6,2,1.0,3,22.0,29.0,3.0,7.0,2.58285,2.6014,2.529833333333334,2.5636666666666668,0.25312709587609666,0.14593095170890458
DLBS,283,16,9,2.6666666666666665,3,22.0,30.0,1.7777777777777777,8.0,2.4469000000000003,2.5233,2.45695,2.49818125,0.18293017611464035,0.21779982925842706
DLBS,283,16,10,2.6666666666666665,3,22.0,31.0,1.6,9.0,2.44395,2.4853500000000004,2.492525,2.4893,0.21567423119139656,0.18993298818267457
DLBS,283,24,13,4.0,3,22.0,32.0,1.8461538461538463,10.0,2.4956500000000004,2.44985,2.501141666666667,2.4732875,0.23006352793099982,0.2637438568211013
DLBS,283,16,10,2.6666666666666665,3,22.0,33.0,1.6,11.0,2.4853500000000004,2.5707500000000003,2.52675625,2.5424875,0.2980202207205634,0.2942640489424422
DLBS,283,16,6,2.6666666666666665,3,22.0,34.0,2.6666666666666665,12.0,2.5181,2.4045,2.55933125,2.47105625,0.25537211729487364,0.2979395038566275
DLBS,283,24,11,4.0,3,22.0,35.0,2.1818181818181817,13.0,2.4426,2.4913,2.5300833333333332,2.5438375,0.2582508683712269,0.30094146449824394
DLBS,283,32,23,5.333333333333333,3,22.0,36.0,1.391304347826087,14.0,2.483,2.5298,2.5159000000000002,2.5449968750000003,0.24747909393620277,0.25191231895548943
DLBS,283,32,24,5.333333333333333,3,22.0,37.0,1.3333333333333333,15.0,2.4728000000000003,2.4831000000000003,2.4964125,2.5198937500000005,0.2495222476990262,0.2575298152954897
DLBS,283,48,33,8.0,3,22.0,38.0,1.4545454545454546,16.0,2.44745,2.46545,2.5113604166666668,2.5057645833333333,0.2393992896588969,0.218019172970639
DLBS,283,44,31,7.333333333333333,3,22.0,40.0,1.4193548387096775,18.0,2.4728000000000003,2.4192,2.5278681818181816,2.501540909090909,0.24497885031894914,0.2642465535787063
DLBS,283,48,27,8.0,3,22.0,41.0,1.7777777777777777,19.0,2.5133,2.54575,2.552460416666667,2.565010416666667,0.2652443993349268,0.2554959301333708
DLBS,283,48,32,8.0,3,22.0,42.0,1.5,20.0,2.4956500000000004,2.5028,2.5303291666666667,2.527875,0.2361711793164363,0.21466670603717533
DLBS,283,48,36,8.0,3,22.0,43.0,1.3333333333333333,21.0,2.4956500000000004,2.4808000000000003,2.5237812500000003,2.508779166666667,0.23563587457269383,0.22492211130185102
DLBS,283,72,54,12.0,3,22.0,44.0,1.3333333333333333,22.0,2.5028,2.52925,2.526777777777778,2.552815277777778,0.21317175196832647,0.24364716214734983
DLBS,283,52,31,8.666666666666666,3,22.0,45.0,1.6774193548387097,23.0,2.4809,2.43155,2.514726923076923,2.51455576923077,0.21644656644003443,0.27052735747523565
DLBS,283,52,33,8.666666666666666,3,22.0,46.0,1.5757575757575757,24.0,2.49365,2.4811,2.527909615384616,2.5260923076923074,0.2577464320588451,0.2536366026703913
DLBS,283,54,33,9.0,3,22.0,47.0,1.6363636363636365,25.0,2.4956500000000004,2.5299,2.564503703703704,2.582824074074074,0.28440733276309876,0.30273885622741137
DLBS,283,68,49,11.333333333333334,3,22.0,48.0,1.3877551020408163,26.0,2.44745,2.4913,2.501145588235294,2.533923529411765,0.19775794750437045,0.23653479635323169
DLBS,283,68,47,11.333333333333334,3,22.0,49.0,1.446808510638298,27.0,2.4891,2.4913,2.5302558823529413,2.530335294117647,0.23571091476216322,0.24043142738220918
DLBS,283,78,53,13.0,3,22.0,50.0,1.471698113207547,28.0,2.54495,2.539,2.5831076923076925,2.5647897435897438,0.2706649876221074,0.2486440326216878
DLBS,283,60,38,10.0,3,22.0,51.0,1.5789473684210527,29.0,2.5116,2.4729,2.55442,2.5122433333333336,0.24719666417583594,0.2082412774063279
DLBS,283,60,42,10.0,3,22.0,52.0,1.4285714285714286,30.0,2.4655500000000004,2.4655500000000004,2.528210000000001,2.5323466666666667,0.235452147572729,0.2605070007626046
DLBS,283,90,57,15.0,3,22.0,53.0,1.5789473684210527,31.0,2.52515,2.54495,2.618711111111111,2.6069577777777777,0.32050050691275955,0.3174582162996098
DLBS,283,68,47,11.333333333333334,3,22.0,54.0,1.446808510638298,32.0,2.46545,2.4728000000000003,2.540379411764706,2.530969117647059,0.2595241325786363,0.2558276607740459
DLBS,283,68,43,11.333333333333334,3,22.0,55.0,1.5813953488372092,33.0,2.5116,2.4735500000000004,2.5584852941176472,2.5217985294117646,0.25379709092619396,0.24324850722350141
DLBS,283,102,68,17.0,3,22.0,56.0,1.5,34.0,2.54345,2.55975,2.632954901960784,2.6346539215686278,0.31933031057662,0.3179637633228812
DLBS,283,64,41,10.666666666666666,3,22.0,57.0,1.5609756097560976,35.0,2.5221,2.5116,2.560921875,2.5545999999999998,0.24686404424153333,0.23257991833496375
DLBS,283,96,62,16.0,3,22.0,59.0,1.5483870967741935,37.0,2.60465,2.6144499999999997,2.6444447916666665,2.665175,0.31397738901821093,0.32809322840667676
DLBS,283,72,49,12.0,3,22.0,60.0,1.469387755102041,38.0,2.50885,2.54345,2.5635458333333334,2.574190277777778,0.24432108228722305,0.24381518870278626
DLBS,283,72,50,12.0,3,22.0,61.0,1.44,39.0,2.53625,2.5116,2.5720902777777774,2.539198611111111,0.24020840256891618,0.22901825285092212
DLBS,283,108,73,18.0,3,22.0,62.0,1.4794520547945205,40.0,2.64125,2.60295,2.681841666666667,2.6465777777777784,0.3249160702914598,0.28022830289702766
DLBS,283,96,70,16.0,3,22.0,63.0,1.3714285714285714,41.0,2.5458,2.5458,2.5943197916666665,2.5930291666666667,0.2631959120702342,0.26847456369436046
DLBS,283,96,68,16.0,3,22.0,64.0,1.411764705882353,42.0,2.55295,2.52925,2.6071854166666664,2.5740270833333336,0.2848493869727859,0.2643252802610596
DLBS,283,132,91,22.0,3,22.0,65.0,1.4505494505494505,43.0,2.6173,2.6144499999999997,2.688353787878788,2.676984090909091,0.3481905458869962,0.33487661299077737
DLBS,283,96,70,16.0,3,22.0,66.0,1.3714285714285714,44.0,2.5326500000000003,2.5326500000000003,2.6051322916666666,2.6102135416666665,0.3071778612139165,0.3160838032180679
DLBS,283,96,69,16.0,3,22.0,67.0,1.391304347826087,45.0,2.5332,2.53955,2.598071875,2.6193,0.3037445369500062,0.31050054428293683
DLBS,283,144,105,24.0,3,22.0,68.0,1.3714285714285714,46.0,2.6664,2.64865,2.7339645833333335,2.718836805555556,0.38070084679558325,0.36542184412039946
DLBS,283,112,84,18.666666666666668,3,22.0,69.0,1.3333333333333333,47.0,2.5523,2.5299,2.6241660714285717,2.6083348214285715,0.30069589485196446,0.32644186180222773
DLBS,283,112,87,18.666666666666668,3,22.0,70.0,1.2873563218390804,48.0,2.54345,2.5656499999999998,2.6347383928571424,2.6433794642857142,0.3186365599574819,0.33443689264205106
DLBS,283,144,95,24.0,3,22.0,71.0,1.5157894736842106,49.0,2.6704499999999998,2.7075,2.7863062500000004,2.768501388888889,0.42531264061670754,0.41013060362039494
DLBS,283,116,91,19.333333333333332,3,22.0,72.0,1.2747252747252746,50.0,2.5963,2.60295,2.6332594827586218,2.637706896551724,0.29066429911301556,0.3100648598976161
DLBS,283,116,91,19.333333333333332,3,22.0,73.0,1.2747252747252746,51.0,2.5618999999999996,2.5808,2.636325862068966,2.6469181034482756,0.3224982049483416,0.3271838142055791
DLBS,283,156,112,26.0,3,22.0,74.0,1.3928571428571428,52.0,2.7192999999999996,2.71775,2.829142948717949,2.8179314102564104,0.430676898593617,0.44455841167851873
DLBS,283,116,86,19.333333333333332,3,22.0,75.0,1.3488372093023255,53.0,2.6079499999999998,2.6102499999999997,2.6588241379310347,2.664702586206896,0.3210235712924167,0.3395387230170308
DLBS,283,116,87,19.333333333333332,3,22.0,76.0,1.3333333333333333,54.0,2.6056,2.5771499999999996,2.6542146551724146,2.6291086206896552,0.3165043988304278,0.29700375976802357
DLBS,283,120,82,20.0,3,22.0,78.0,1.4634146341463414,56.0,2.60295,2.5923,2.6588675,2.652664166666667,0.3345941520438347,0.30536114857349367
DLBS,283,180,136,30.0,3,22.0,80.0,1.3235294117647058,58.0,2.75105,2.7492,2.851611111111111,2.856580555555556,0.46084976622180407,0.46728544158948215
DLBS,283,120,90,20.0,3,22.0,81.0,1.3333333333333333,59.0,2.6102499999999997,2.63525,2.6616950000000004,2.67779,0.33965216039180957,0.3391266245256849
DLBS,283,120,86,20.0,3,22.0,82.0,1.3953488372093024,60.0,2.6073,2.6073,2.6693216666666664,2.6643225,0.32225623949949916,0.3412323773791824
DLBS,283,180,132,30.0,3,22.0,83.0,1.3636363636363635,61.0,2.77625,2.77625,2.8668505555555557,2.9044250000000003,0.4535160846651075,0.4786656059634975
DLBS,283,128,89,21.333333333333332,3,22.0,84.0,1.4382022471910112,62.0,2.6296,2.60295,2.68763046875,2.67967734375,0.35175563380668,0.36290164308462247
DLBS,283,192,145,32.0,3,22.0,86.0,1.3241379310344827,64.0,2.79785,2.7645,2.9073901041666663,2.8937458333333335,0.4867695098970704,0.4915178753236271
DLBS,283,140,106,23.333333333333332,3,22.0,87.0,1.320754716981132,65.0,2.66265,2.6173,2.7379800000000003,2.708409285714285,0.3631420223192309,0.3694760976676131
DLBS,283,140,107,23.333333333333332,3,22.0,88.0,1.308411214953271,66.0,2.6445,2.6173,2.7270964285714285,2.7076685714285715,0.372734044172242,0.38807386174619696
DLBS,283,8,5,1.3333333333333333,3,23.0,25.0,1.6,2.0,2.6014,2.5674,2.623675,2.587225,0.1936751164044718,0.22592615576144082
DLBS,283,12,6,2.0,3,23.0,26.0,2.0,3.0,2.6391999999999998,2.5852500000000003,2.6060666666666665,2.5665999999999998,0.19818473628655078,0.2184900205751033
DLBS,283,18,11,3.0,3,23.0,27.0,1.6363636363636365,4.0,2.5133,2.5233,2.517616666666667,2.522838888888889,0.20785567461724067,0.24628057203806933
DLBS,283,16,10,2.6666666666666665,3,23.0,29.0,1.6,6.0,2.5709,2.4718999999999998,2.5318625,2.49671875,0.2159564304051475,0.22873058742765467
DLBS,283,6,2,1.0,3,23.0,30.0,3.0,7.0,2.5276500000000004,2.6422499999999998,2.5028166666666665,2.5856166666666667,0.24470540179298592,0.21468605373117888
DLBS,283,12,8,2.0,3,23.0,31.0,1.5,8.0,2.4469000000000003,2.45125,2.486875,2.4901333333333335,0.23669892700528772,0.22697778158518803
DLBS,283,12,6,2.0,3,23.0,32.0,2.0,9.0,2.498,2.49365,2.5140166666666666,2.5328916666666665,0.2210172137818201,0.21346250025508343
DLBS,283,18,6,3.0,3,23.0,33.0,3.0,10.0,2.5133,2.45425,2.5430222222222216,2.5280722222222227,0.2717721722229325,0.2764661745197679
DLBS,283,28,18,4.666666666666667,3,23.0,34.0,1.5555555555555556,11.0,2.45815,2.57395,2.493789285714286,2.557896428571429,0.26388536840592386,0.24623550528070998
DLBS,283,28,19,4.666666666666667,3,23.0,35.0,1.4736842105263157,12.0,2.46015,2.5761,2.5257,2.5515785714285717,0.27390049558458535,0.25806162536644706
DLBS,283,42,24,7.0,3,23.0,36.0,1.75,13.0,2.5167,2.4911000000000003,2.55157619047619,2.5129666666666663,0.25409021521510894,0.23036343784536417
DLBS,283,36,29,6.0,3,23.0,37.0,1.2413793103448276,14.0,2.42965,2.4152,2.4890222222222222,2.476055555555556,0.19263962225744746,0.19708018012176
DLBS,283,36,25,6.0,3,23.0,38.0,1.44,15.0,2.4956500000000004,2.4913,2.537847222222222,2.525972222222222,0.23906150372548912,0.24527218887375027
DLBS,283,36,24,6.0,3,23.0,40.0,1.5,17.0,2.42375,2.43145,2.5146611111111112,2.5032388888888892,0.28133943634770514,0.24367479883504894
DLBS,283,36,26,6.0,3,23.0,41.0,1.3846153846153846,18.0,2.463,2.4913,2.5061694444444447,2.5291027777777773,0.23940985994666666,0.23537484206638942
DLBS,283,54,39,9.0,3,23.0,42.0,1.3846153846153846,19.0,2.4956500000000004,2.4956500000000004,2.5533518518518514,2.5435740740740735,0.2381715195659527,0.24502701367068036
DLBS,283,40,25,6.666666666666667,3,23.0,43.0,1.6,20.0,2.42965,2.55945,2.4922525,2.5695725,0.24799681138096955,0.28490282012761237
DLBS,283,40,25,6.666666666666667,3,23.0,44.0,1.6,21.0,2.5761,2.4956500000000004,2.5916975,2.5078850000000004,0.2988522398705437,0.2419362074745727
DLBS,283,54,31,9.0,3,23.0,45.0,1.7419354838709677,22.0,2.55315,2.49125,2.5662592592592595,2.5321351851851857,0.26981394044752083,0.263281151936593
DLBS,283,60,42,10.0,3,23.0,46.0,1.4285714285714286,23.0,2.44745,2.4913,2.511796666666667,2.529148333333333,0.2241868689109386,0.2464533589399186
DLBS,283,60,41,10.0,3,23.0,47.0,1.4634146341463414,24.0,2.4809,2.4831000000000003,2.52256,2.52297,0.23737038225709908,0.2249648411701523
DLBS,283,48,24,8.0,3,23.0,48.0,2.0,25.0,2.55315,2.5963,2.5871895833333336,2.61079375,0.24125690486388893,0.28982715201514986
DLBS,283,56,41,9.333333333333334,3,23.0,49.0,1.3658536585365855,26.0,2.4956500000000004,2.5068,2.5588732142857142,2.5544482142857143,0.26095092502131606,0.23366457855113706
DLBS,283,56,39,9.333333333333334,3,23.0,50.0,1.435897435897436,27.0,2.4956,2.4956500000000004,2.5493517857142862,2.5405357142857143,0.2543041378786586,0.22389623443061246
DLBS,283,84,60,14.0,3,23.0,51.0,1.4,28.0,2.5426,2.53625,2.6149785714285714,2.6010714285714287,0.29332584704954345,0.296517370860513
DLBS,283,64,43,10.666666666666666,3,23.0,52.0,1.4883720930232558,29.0,2.5139500000000004,2.4426,2.561534375,2.5143859375,0.24741453693208376,0.24739845046234754
DLBS,283,64,43,10.666666666666666,3,23.0,53.0,1.4883720930232558,30.0,2.4526000000000003,2.5227500000000003,2.5271187499999996,2.56070625,0.23587252063787228,0.2452506718111278
DLBS,283,96,69,16.0,3,23.0,54.0,1.391304347826087,31.0,2.539,2.56295,2.61425625,2.6231708333333335,0.30518104887444314,0.30467232092914326
DLBS,283,60,40,10.0,3,23.0,55.0,1.5,32.0,2.4932499999999997,2.5326500000000003,2.548098333333334,2.587,0.24909724021337712,0.2803846673677347
DLBS,283,60,36,10.0,3,23.0,56.0,1.6666666666666667,33.0,2.49125,2.53625,2.543585,2.578406666666667,0.2419343024879667,0.2607483135240758
DLBS,283,90,56,15.0,3,23.0,57.0,1.6071428571428572,34.0,2.598,2.63725,2.6306255555555556,2.6447344444444445,0.3024592800380715,0.2871027855566835
DLBS,283,60,36,10.0,3,23.0,59.0,1.6666666666666667,36.0,2.52515,2.55315,2.5669550000000005,2.603155,0.24545410177112786,0.2515762151088107
DLBS,283,90,58,15.0,3,23.0,60.0,1.5517241379310345,37.0,2.61375,2.5618999999999996,2.665146666666667,2.631256666666667,0.3335400722855122,0.32414044051888263
DLBS,283,80,59,13.333333333333334,3,23.0,61.0,1.3559322033898304,38.0,2.539,2.5523,2.5789437499999996,2.5882862500000003,0.2598238360567172,0.24631613048612594
DLBS,283,80,53,13.333333333333334,3,23.0,62.0,1.509433962264151,39.0,2.53625,2.54345,2.58274625,2.59416625,0.26268997896579654,0.2875527883045283
DLBS,283,120,84,20.0,3,23.0,63.0,1.4285714285714286,40.0,2.61715,2.6445,2.6625791666666667,2.6749758333333333,0.30156220894675434,0.2852852165626808
DLBS,283,84,58,14.0,3,23.0,64.0,1.4482758620689655,41.0,2.5507999999999997,2.5626499999999997,2.61850119047619,2.6000869047619046,0.3060506716428238,0.2820380815865171
DLBS,283,84,58,14.0,3,23.0,65.0,1.4482758620689655,42.0,2.5458,2.5656499999999998,2.6066940476190474,2.6091,0.2923984570324981,0.286432736064083
DLBS,283,120,80,20.0,3,23.0,66.0,1.5,43.0,2.6173,2.65225,2.7137658333333334,2.7244175,0.36132393704028426,0.3812210542614152
DLBS,283,104,80,17.333333333333332,3,23.0,67.0,1.3,44.0,2.5523,2.5507999999999997,2.6114221153846153,2.6159298076923077,0.2827670436286237,0.29673118948235483
DLBS,283,104,76,17.333333333333332,3,23.0,68.0,1.368421052631579,45.0,2.5656499999999998,2.5507999999999997,2.6344374999999998,2.6156634615384613,0.30970665268285635,0.3009142573931394
DLBS,283,144,103,24.0,3,23.0,69.0,1.3980582524271845,46.0,2.7073,2.66725,2.780438888888889,2.768577777777778,0.4090094558571659,0.40858408442837574
DLBS,283,108,83,18.0,3,23.0,70.0,1.3012048192771084,47.0,2.598,2.6056,2.6583129629629627,2.661461111111111,0.3440371114225886,0.3365028074297445
